id,project,entry,exit
3,DSION PROPERTIES,08/06/2013 13:36:56,08/06/2013 13:37:10
3,DSION PROPERTIES,08/06/2013 13:38:40,08/06/2013 13:38:53
4,DSION PROPERTIES,08/06/2013 13:38:47,08/06/2013 13:39:00
4,DSION PROPERTIES,08/06/2013 13:39:15,08/06/2013 13:39:31
3,DSION PROPERTIES,08/06/2013 13:39:16,08/06/2013 13:39:38
3,DSION PROPERTIES,08/06/2013 13:39:55,08/06/2013 13:40:08
4,DSION PROPERTIES,08/06/2013 13:39:34,08/06/2013 13:40:18
4,DSION PROPERTIES,08/06/2013 13:40:19,08/06/2013 13:40:30
3,DSION PROPERTIES,08/06/2013 13:40:26,08/06/2013 13:40:38
4,DSION PROPERTIES,08/06/2013 13:40:56,08/06/2013 13:41:07
3,DSION PROPERTIES,08/06/2013 13:40:51,08/06/2013 13:41:09
2,DSION PROPERTIES,08/06/2013 13:41:02,08/06/2013 13:41:20
2,DSION PROPERTIES,08/06/2013 13:41:42,08/06/2013 13:41:53
2,DSION PROPERTIES,08/06/2013 13:42:05,08/06/2013 13:42:18
2,DSION PROPERTIES,08/06/2013 13:42:56,08/06/2013 13:43:09
3,DSION PROPERTIES,08/06/2013 13:43:53,08/06/2013 13:44:10
2,DSION PROPERTIES,08/06/2013 13:43:43,08/06/2013 13:44:20
2,DSION PROPERTIES,08/06/2013 13:45:04,08/06/2013 13:45:25
2,DSION PROPERTIES,08/06/2013 13:45:39,08/06/2013 13:46:17
3,DSION PROPERTIES,08/06/2013 13:46:12,08/06/2013 13:46:29
3,DSION PROPERTIES,08/06/2013 13:46:30,08/06/2013 13:46:42
3,DSION PROPERTIES,08/06/2013 13:48:01,08/06/2013 13:48:13
3,DSION PROPERTIES,08/06/2013 13:48:32,08/06/2013 13:48:59
3,DSION PROPERTIES,08/06/2013 13:49:31,08/06/2013 13:49:43
2,DSION PROPERTIES,08/06/2013 13:49:35,08/06/2013 13:49:48
3,DSION PROPERTIES,08/06/2013 13:49:44,08/06/2013 13:50:01
3,DSION PROPERTIES,08/06/2013 13:50:32,08/06/2013 13:50:43
3,DSION PROPERTIES,08/06/2013 13:51:22,08/06/2013 13:51:34
3,DSION PROPERTIES,08/06/2013 13:53:33,08/06/2013 13:53:44
3,DSION PROPERTIES,08/06/2013 13:54:07,08/06/2013 13:54:19
3,DSION PROPERTIES,08/06/2013 13:54:21,08/06/2013 13:54:32
3,DSION PROPERTIES,08/06/2013 13:54:35,08/06/2013 13:54:36
3,DSION PROPERTIES,08/06/2013 13:54:38,08/06/2013 13:54:53
3,DSION PROPERTIES,08/06/2013 13:55:09,08/06/2013 13:55:22
3,DSION PROPERTIES,08/06/2013 14:02:13,08/06/2013 14:02:25
3,DSION PROPERTIES,08/06/2013 14:03:43,08/06/2013 14:03:58
3,DSION PROPERTIES,08/06/2013 14:04:05,08/06/2013 14:04:38
2,DSION PROPERTIES,08/06/2013 14:04:30,08/06/2013 14:04:43
4,DSION PROPERTIES,08/06/2013 14:04:37,08/06/2013 14:04:50
4,DSION PROPERTIES,08/06/2013 14:05:36,08/06/2013 14:06:00
2,DSION PROPERTIES,08/06/2013 14:05:56,08/06/2013 14:06:13
4,DSION PROPERTIES,08/06/2013 14:06:09,08/06/2013 14:06:23
4,DSION PROPERTIES,08/06/2013 14:09:32,08/06/2013 14:10:00
2,DSION PROPERTIES,08/06/2013 14:09:50,08/06/2013 14:10:02
3,DSION PROPERTIES,08/06/2013 14:09:53,08/06/2013 14:10:06
1,DSION PROPERTIES,08/06/2013 14:09:57,08/06/2013 14:10:09
1,DSION PROPERTIES,08/06/2013 14:11:06,08/06/2013 14:11:20
3,DSION PROPERTIES,08/06/2013 14:11:18,08/06/2013 14:11:37
3,DSION PROPERTIES,08/06/2013 14:11:48,08/06/2013 14:12:12
3,DSION PROPERTIES,08/06/2013 14:12:41,08/06/2013 14:12:58
1,DSION PROPERTIES,08/06/2013 14:12:49,08/06/2013 14:13:01
1,DSION PROPERTIES,08/06/2013 14:13:31,08/06/2013 14:13:43
3,DSION PROPERTIES,08/06/2013 14:13:31,08/06/2013 14:13:44
3,DSION PROPERTIES,08/06/2013 14:13:46,08/06/2013 14:13:59
3,DSION PROPERTIES,08/06/2013 14:14:41,08/06/2013 14:14:53
3,DSION PROPERTIES,08/06/2013 14:15:10,08/06/2013 14:15:23
3,DSION PROPERTIES,08/06/2013 14:16:03,08/06/2013 14:16:16
3,DSION PROPERTIES,08/06/2013 14:16:33,08/06/2013 14:16:48
1,DSION PROPERTIES,08/06/2013 14:16:38,08/06/2013 14:16:49
1,DSION PROPERTIES,08/06/2013 14:16:54,08/06/2013 14:17:04
1,DSION PROPERTIES,08/06/2013 14:17:05,08/06/2013 14:17:23
3,DSION PROPERTIES,08/06/2013 14:17:20,08/06/2013 14:17:23
2,DSION PROPERTIES,08/06/2013 14:17:22,08/06/2013 14:17:23
3,DSION PROPERTIES,08/06/2013 14:17:26,08/06/2013 14:17:38
1,DSION PROPERTIES,08/06/2013 14:17:35,08/06/2013 14:17:47
1,DSION PROPERTIES,08/06/2013 14:18:04,08/06/2013 14:18:23
3,DSION PROPERTIES,08/06/2013 14:18:09,08/06/2013 14:18:23
2,DSION PROPERTIES,08/06/2013 14:18:20,08/06/2013 14:18:42
2,DSION PROPERTIES,08/06/2013 14:19:20,08/06/2013 14:19:33
2,DSION PROPERTIES,08/06/2013 14:19:36,08/06/2013 14:19:53
3,DSION PROPERTIES,08/06/2013 14:19:48,08/06/2013 14:20:08
3,DSION PROPERTIES,08/06/2013 14:20:39,08/06/2013 14:20:52
3,DSION PROPERTIES,08/06/2013 14:21:02,08/06/2013 14:21:16
3,DSION PROPERTIES,08/06/2013 14:21:22,08/06/2013 14:21:34
3,DSION PROPERTIES,08/06/2013 14:21:58,08/06/2013 14:22:13
3,DSION PROPERTIES,08/06/2013 14:22:30,08/06/2013 14:22:45
3,DSION PROPERTIES,08/06/2013 14:22:52,08/06/2013 14:23:03
2,DSION PROPERTIES,08/06/2013 14:23:10,08/06/2013 14:23:22
3,DSION PROPERTIES,08/06/2013 14:23:08,08/06/2013 14:23:24
1,DSION PROPERTIES,08/06/2013 14:23:17,08/06/2013 14:23:25
1,DSION PROPERTIES,08/06/2013 14:23:39,08/06/2013 14:23:39
1,DSION PROPERTIES,08/06/2013 14:23:40,08/06/2013 14:23:40
1,DSION PROPERTIES,08/06/2013 14:23:41,08/06/2013 14:23:42
3,DSION PROPERTIES,08/06/2013 14:23:41,08/06/2013 14:23:42
3,DSION PROPERTIES,08/06/2013 14:23:46,08/06/2013 14:23:53
3,DSION PROPERTIES,08/06/2013 14:23:59,08/06/2013 14:24:10
3,DSION PROPERTIES,08/06/2013 14:24:22,08/06/2013 14:24:37
1,DSION PROPERTIES,08/06/2013 14:24:25,08/06/2013 14:25:03
1,DSION PROPERTIES,08/06/2013 14:25:19,08/06/2013 14:25:32
3,DSION PROPERTIES,08/06/2013 14:25:20,08/06/2013 14:25:32
3,DSION PROPERTIES,08/06/2013 14:25:51,08/06/2013 14:26:03
3,DSION PROPERTIES,08/06/2013 14:26:12,08/06/2013 14:26:23
3,DSION PROPERTIES,08/06/2013 14:26:31,08/06/2013 14:26:44
1,DSION PROPERTIES,08/06/2013 14:26:37,08/06/2013 14:26:49
1,DSION PROPERTIES,08/06/2013 14:28:28,08/06/2013 14:28:39
3,DSION PROPERTIES,08/06/2013 14:28:28,08/06/2013 14:28:40
2,DSION PROPERTIES,08/06/2013 14:28:31,08/06/2013 14:28:44
2,DSION PROPERTIES,08/06/2013 14:29:39,08/06/2013 14:29:51
2,DSION PROPERTIES,08/06/2013 14:30:18,08/06/2013 14:30:30
2,DSION PROPERTIES,08/06/2013 14:34:57,08/06/2013 14:35:09
2,DSION PROPERTIES,08/06/2013 14:36:11,08/06/2013 14:36:25
2,DSION PROPERTIES,08/06/2013 14:36:30,08/06/2013 14:37:03
2,DSION PROPERTIES,08/06/2013 14:37:15,08/06/2013 14:37:45
2,DSION PROPERTIES,08/06/2013 14:37:48,08/06/2013 14:38:01
2,DSION PROPERTIES,08/06/2013 14:38:34,08/06/2013 14:38:46
3,DSION PROPERTIES,08/06/2013 14:38:39,08/06/2013 14:38:51
2,DSION PROPERTIES,08/06/2013 14:38:49,08/06/2013 14:39:01
2,DSION PROPERTIES,08/06/2013 14:39:09,08/06/2013 14:39:22
2,DSION PROPERTIES,08/06/2013 14:40:29,08/06/2013 14:40:43
3,DSION PROPERTIES,08/06/2013 14:40:37,08/06/2013 14:40:50
3,DSION PROPERTIES,08/06/2013 14:41:07,08/06/2013 14:41:21
3,DSION PROPERTIES,08/06/2013 14:41:45,08/06/2013 14:41:58
3,DSION PROPERTIES,08/06/2013 14:42:07,08/06/2013 14:42:20
2,DSION PROPERTIES,08/06/2013 14:42:14,08/06/2013 14:42:27
3,DSION PROPERTIES,08/06/2013 14:42:23,08/06/2013 14:42:36
3,DSION PROPERTIES,08/06/2013 14:42:53,08/06/2013 14:43:16
3,DSION PROPERTIES,08/06/2013 14:43:47,08/06/2013 14:43:59
3,DSION PROPERTIES,08/06/2013 14:44:00,08/06/2013 14:44:12
3,DSION PROPERTIES,08/06/2013 14:44:29,08/06/2013 14:44:44
2,DSION PROPERTIES,08/06/2013 14:44:40,08/06/2013 14:44:53
2,DSION PROPERTIES,08/06/2013 14:44:55,08/06/2013 14:45:09
2,DSION PROPERTIES,08/06/2013 14:45:29,08/06/2013 14:45:42
3,DSION PROPERTIES,08/06/2013 14:45:38,08/06/2013 14:46:02
3,DSION PROPERTIES,08/06/2013 14:46:41,08/06/2013 14:46:54
3,DSION PROPERTIES,08/06/2013 14:47:01,08/06/2013 14:47:12
3,DSION PROPERTIES,08/06/2013 14:47:15,08/06/2013 14:47:27
3,DSION PROPERTIES,08/06/2013 14:47:31,08/06/2013 14:47:44
3,DSION PROPERTIES,08/06/2013 14:48:24,08/06/2013 14:48:37
3,DSION PROPERTIES,08/06/2013 14:48:46,08/06/2013 14:48:57
3,DSION PROPERTIES,08/06/2013 14:53:22,08/06/2013 14:53:32
2,DSION PROPERTIES,08/06/2013 14:53:24,08/06/2013 14:53:43
2,DSION PROPERTIES,08/06/2013 14:54:04,08/06/2013 14:54:17
2,DSION PROPERTIES,08/06/2013 14:54:57,08/06/2013 14:55:14
3,DSION PROPERTIES,08/06/2013 14:55:09,08/06/2013 14:55:19
2,DSION PROPERTIES,08/06/2013 14:55:16,08/06/2013 14:55:29
2,DSION PROPERTIES,08/06/2013 14:55:57,08/06/2013 14:56:10
2,DSION PROPERTIES,08/06/2013 14:56:23,08/06/2013 14:56:37
3,DSION PROPERTIES,08/06/2013 14:56:35,08/06/2013 14:56:49
2,DSION PROPERTIES,08/06/2013 14:56:37,08/06/2013 14:56:50
2,DSION PROPERTIES,08/06/2013 14:57:42,08/06/2013 14:57:54
2,DSION PROPERTIES,08/06/2013 14:58:14,08/06/2013 14:58:34
2,DSION PROPERTIES,08/06/2013 14:59:28,08/06/2013 14:59:41
2,DSION PROPERTIES,08/06/2013 14:59:53,08/06/2013 15:00:34
2,DSION PROPERTIES,08/06/2013 15:02:12,08/06/2013 15:02:24
3,DSION PROPERTIES,08/06/2013 15:02:18,08/06/2013 15:02:30
1,DSION PROPERTIES,08/06/2013 15:02:23,08/06/2013 15:02:38
1,DSION PROPERTIES,08/06/2013 15:04:47,08/06/2013 15:05:02
3,DSION PROPERTIES,08/06/2013 15:05:15,08/06/2013 15:05:15
1,DSION PROPERTIES,08/06/2013 15:05:07,08/06/2013 15:05:25
1,DSION PROPERTIES,08/06/2013 15:05:40,08/06/2013 15:05:51
1,DSION PROPERTIES,08/06/2013 15:05:59,08/06/2013 15:06:12
1,DSION PROPERTIES,08/06/2013 15:06:29,08/06/2013 15:06:42
1,DSION PROPERTIES,08/06/2013 15:06:54,08/06/2013 15:07:05
1,DSION PROPERTIES,08/06/2013 15:07:58,08/06/2013 15:08:11
1,DSION PROPERTIES,08/06/2013 15:10:52,08/06/2013 15:11:04
1,DSION PROPERTIES,08/06/2013 15:11:12,08/06/2013 15:11:24
1,DSION PROPERTIES,08/06/2013 15:12:31,08/06/2013 15:12:42
3,DSION PROPERTIES,08/06/2013 15:12:39,08/06/2013 15:12:52
3,DSION PROPERTIES,08/06/2013 15:19:54,08/06/2013 15:20:05
3,DSION PROPERTIES,08/06/2013 15:20:23,08/06/2013 15:20:36
3,DSION PROPERTIES,08/06/2013 15:20:36,08/06/2013 15:20:48
3,DSION PROPERTIES,08/06/2013 15:20:50,08/06/2013 15:21:03
3,DSION PROPERTIES,08/06/2013 15:21:09,08/06/2013 15:21:20
3,DSION PROPERTIES,08/06/2013 15:21:25,08/06/2013 15:21:36
3,DSION PROPERTIES,08/06/2013 15:22:29,08/06/2013 15:22:43
1,DSION PROPERTIES,08/06/2013 15:22:42,08/06/2013 15:22:53
1,DSION PROPERTIES,08/06/2013 15:22:53,08/06/2013 15:23:05
3,DSION PROPERTIES,08/06/2013 15:22:54,08/06/2013 15:23:06
3,DSION PROPERTIES,08/06/2013 15:23:06,08/06/2013 15:23:23
3,DSION PROPERTIES,08/06/2013 15:25:04,08/06/2013 15:25:18
3,DSION PROPERTIES,08/06/2013 15:25:21,08/06/2013 15:25:34
1,DSION PROPERTIES,08/06/2013 15:25:28,08/06/2013 15:25:40
3,DSION PROPERTIES,08/06/2013 15:25:56,08/06/2013 15:26:09
1,DSION PROPERTIES,08/06/2013 15:25:42,08/06/2013 15:27:28
1,DSION PROPERTIES,08/06/2013 15:27:46,08/06/2013 15:27:58
1,DSION PROPERTIES,08/06/2013 15:28:06,08/06/2013 15:28:19
1,DSION PROPERTIES,08/06/2013 15:28:39,08/06/2013 15:28:50
1,DSION PROPERTIES,08/06/2013 15:28:52,08/06/2013 15:29:04
1,DSION PROPERTIES,08/06/2013 15:31:30,08/06/2013 15:31:43
1,DSION PROPERTIES,08/06/2013 15:31:51,08/06/2013 15:32:03
1,DSION PROPERTIES,08/06/2013 15:33:09,08/06/2013 15:33:22
1,DSION PROPERTIES,08/06/2013 15:33:30,08/06/2013 15:33:41
1,DSION PROPERTIES,08/06/2013 15:33:48,08/06/2013 15:34:00
1,DSION PROPERTIES,08/06/2013 15:34:44,08/06/2013 15:34:56
1,DSION PROPERTIES,08/06/2013 15:35:38,08/06/2013 15:35:50
1,DSION PROPERTIES,08/06/2013 15:36:07,08/06/2013 15:36:28
1,DSION PROPERTIES,08/06/2013 15:38:13,08/06/2013 15:38:26
1,DSION PROPERTIES,08/06/2013 15:40:30,08/06/2013 15:40:42
1,DSION PROPERTIES,08/06/2013 15:41:26,08/06/2013 15:41:39
3,DSION PROPERTIES,08/06/2013 15:41:31,08/06/2013 15:41:46
2,DSION PROPERTIES,08/06/2013 15:41:36,08/06/2013 15:41:51
2,DSION PROPERTIES,08/06/2013 15:42:38,08/06/2013 15:42:52
2,DSION PROPERTIES,08/06/2013 15:45:49,08/06/2013 15:46:02
2,DSION PROPERTIES,08/06/2013 15:46:03,08/06/2013 15:46:17
2,DSION PROPERTIES,08/06/2013 15:46:49,08/06/2013 15:47:04
2,DSION PROPERTIES,08/06/2013 15:47:48,08/06/2013 15:48:01
2,DSION PROPERTIES,08/06/2013 15:49:12,08/06/2013 15:49:30
2,DSION PROPERTIES,08/06/2013 15:51:12,08/06/2013 15:51:24
2,DSION PROPERTIES,08/06/2013 15:53:41,08/06/2013 15:53:54
2,DSION PROPERTIES,08/06/2013 15:54:14,08/06/2013 15:54:26
2,DSION PROPERTIES,08/06/2013 15:54:35,08/06/2013 15:54:48
2,DSION PROPERTIES,08/06/2013 15:54:58,08/06/2013 15:55:10
2,DSION PROPERTIES,08/06/2013 15:56:02,08/06/2013 15:56:15
3,DSION PROPERTIES,08/06/2013 15:56:08,08/06/2013 15:56:29
3,DSION PROPERTIES,08/06/2013 16:01:39,08/06/2013 16:01:52
3,DSION PROPERTIES,08/06/2013 16:03:27,08/06/2013 16:03:40
2,DSION PROPERTIES,08/06/2013 16:03:37,08/06/2013 16:03:49
3,DSION PROPERTIES,08/06/2013 16:03:43,08/06/2013 16:03:55
1,DSION PROPERTIES,08/06/2013 16:03:44,08/06/2013 16:03:56
1,DSION PROPERTIES,08/06/2013 16:05:25,08/06/2013 16:05:37
1,DSION PROPERTIES,08/06/2013 16:06:29,08/06/2013 16:06:42
1,DSION PROPERTIES,08/06/2013 16:06:47,08/06/2013 16:07:00
1,DSION PROPERTIES,08/06/2013 16:09:09,08/06/2013 16:09:21
1,DSION PROPERTIES,08/06/2013 16:09:32,08/06/2013 16:09:46
1,DSION PROPERTIES,08/06/2013 16:11:10,08/06/2013 16:11:26
1,DSION PROPERTIES,08/06/2013 16:11:29,08/06/2013 16:11:41
1,DSION PROPERTIES,08/06/2013 16:11:42,08/06/2013 16:11:55
1,DSION PROPERTIES,08/06/2013 16:14:26,08/06/2013 16:14:40
1,DSION PROPERTIES,08/06/2013 16:17:23,08/06/2013 16:17:36
1,DSION PROPERTIES,08/06/2013 16:18:39,08/06/2013 16:19:02
3,DSION PROPERTIES,08/06/2013 16:19:21,08/06/2013 16:19:42
2,DSION PROPERTIES,08/06/2013 16:19:31,08/06/2013 16:19:43
1,DSION PROPERTIES,08/06/2013 16:19:02,08/06/2013 16:20:48
2,DSION PROPERTIES,08/06/2013 16:20:47,08/06/2013 16:21:12
2,DSION PROPERTIES,08/06/2013 16:21:53,08/06/2013 16:22:06
2,DSION PROPERTIES,08/06/2013 16:22:19,08/06/2013 16:22:31
2,DSION PROPERTIES,08/06/2013 16:22:51,08/06/2013 16:23:02
2,DSION PROPERTIES,08/06/2013 16:25:24,08/06/2013 16:25:36
3,DSION PROPERTIES,08/06/2013 16:25:26,08/06/2013 16:25:38
1,DSION PROPERTIES,08/06/2013 16:22:28,08/06/2013 16:27:49
3,DSION PROPERTIES,08/06/2013 16:27:41,08/06/2013 16:27:52
3,DSION PROPERTIES,08/06/2013 16:34:11,08/06/2013 16:34:24
1,DSION PROPERTIES,08/06/2013 16:34:33,08/06/2013 16:36:26
3,DSION PROPERTIES,08/06/2013 16:34:28,08/06/2013 16:36:28
3,DSION PROPERTIES,08/06/2013 16:37:49,08/06/2013 16:38:01
1,DSION PROPERTIES,08/06/2013 16:37:58,08/06/2013 16:38:10
1,DSION PROPERTIES,08/06/2013 16:40:43,08/06/2013 16:41:00
3,DSION PROPERTIES,08/06/2013 16:40:49,08/06/2013 16:41:17
1,DSION PROPERTIES,08/06/2013 16:41:08,08/06/2013 16:41:21
2,DSION PROPERTIES,08/06/2013 16:41:15,08/06/2013 16:41:27
2,DSION PROPERTIES,08/06/2013 16:42:05,08/06/2013 16:42:19
1,DSION PROPERTIES,08/06/2013 16:42:08,08/06/2013 16:42:19
3,DSION PROPERTIES,08/06/2013 16:42:09,08/06/2013 16:42:43
1,DSION PROPERTIES,08/06/2013 16:42:56,08/06/2013 16:43:07
3,DSION PROPERTIES,08/06/2013 16:42:50,08/06/2013 16:43:09
3,DSION PROPERTIES,08/06/2013 16:43:27,08/06/2013 16:43:40
2,DSION PROPERTIES,08/06/2013 16:51:09,08/06/2013 16:51:20
2,DSION PROPERTIES,08/06/2013 16:52:30,08/06/2013 16:52:44
4,DSION PROPERTIES,08/06/2013 16:52:43,08/06/2013 16:52:57
4,DSION PROPERTIES,08/06/2013 16:53:44,08/06/2013 16:53:54
4,DSION PROPERTIES,08/06/2013 16:55:11,08/06/2013 16:55:22
2,DSION PROPERTIES,08/06/2013 16:55:13,08/06/2013 16:55:56
1,DSION PROPERTIES,08/06/2013 16:48:46,08/06/2013 16:56:07
3,DSION PROPERTIES,08/06/2013 16:46:50,08/06/2013 16:56:21
3,DSION PROPERTIES,08/06/2013 16:57:05,08/06/2013 16:58:35
3,DSION PROPERTIES,08/06/2013 16:58:40,08/06/2013 16:58:52
3,DSION PROPERTIES,08/06/2013 16:59:10,08/06/2013 16:59:22
3,DSION PROPERTIES,08/06/2013 16:59:31,08/06/2013 16:59:44
1,DSION PROPERTIES,08/06/2013 16:59:43,08/06/2013 16:59:57
1,DSION PROPERTIES,08/06/2013 17:00:53,unknown
3,DSION PROPERTIES,08/06/2013 17:01:14,unknown
1,DSION PROPERTIES,08/06/2013 18:56:06,08/06/2013 18:56:19
1,DSION PROPERTIES,08/06/2013 18:57:03,08/06/2013 18:57:17
1,DSION PROPERTIES,08/06/2013 18:57:24,08/06/2013 18:57:37
1,DSION PROPERTIES,08/06/2013 18:57:57,08/06/2013 18:58:10
2,DSION PROPERTIES,08/06/2013 18:58:02,08/06/2013 18:58:13
2,DSION PROPERTIES,08/06/2013 18:58:19,08/06/2013 18:58:33
2,DSION PROPERTIES,08/06/2013 18:58:42,08/06/2013 18:58:52
2,DSION PROPERTIES,08/06/2013 18:59:28,08/06/2013 18:59:45
2,DSION PROPERTIES,08/06/2013 19:03:04,08/06/2013 19:04:59
1,DSION PROPERTIES,08/06/2013 19:05:43,08/06/2013 19:05:54
2,DSION PROPERTIES,08/06/2013 19:05:40,08/06/2013 19:05:56
2,DSION PROPERTIES,08/06/2013 19:07:27,08/06/2013 19:07:44
2,DSION PROPERTIES,08/06/2013 19:08:10,08/06/2013 19:08:30
2,DSION PROPERTIES,08/06/2013 19:08:51,08/06/2013 19:09:10
1,DSION PROPERTIES,08/06/2013 19:09:03,08/06/2013 19:09:17
3,DSION PROPERTIES,08/06/2013 19:09:05,08/06/2013 19:09:21
3,DSION PROPERTIES,08/06/2013 19:14:08,08/06/2013 19:14:22
3,DSION PROPERTIES,08/06/2013 19:14:45,08/06/2013 19:14:56
3,DSION PROPERTIES,08/06/2013 19:15:01,08/06/2013 19:15:13
1,DSION PROPERTIES,08/06/2013 19:15:08,08/06/2013 19:15:19
1,DSION PROPERTIES,08/06/2013 19:15:37,08/06/2013 19:15:50
1,DSION PROPERTIES,08/06/2013 19:17:28,08/06/2013 19:17:40
3,DSION PROPERTIES,08/06/2013 19:17:38,08/06/2013 19:17:51
1,DSION PROPERTIES,08/06/2013 19:17:47,08/06/2013 19:17:59
2,DSION PROPERTIES,08/06/2013 19:17:50,08/06/2013 19:18:03
2,DSION PROPERTIES,08/06/2013 19:18:26,08/06/2013 19:18:41
1,DSION PROPERTIES,08/06/2013 19:18:33,08/06/2013 19:18:47
1,DSION PROPERTIES,08/06/2013 19:18:59,08/06/2013 19:19:11
2,DSION PROPERTIES,08/06/2013 19:19:06,08/06/2013 19:19:17
2,DSION PROPERTIES,08/06/2013 19:19:41,08/06/2013 19:19:56
1,DSION PROPERTIES,08/06/2013 19:19:53,08/06/2013 19:20:18
1,DSION PROPERTIES,08/06/2013 19:20:18,08/06/2013 19:20:30
2,DSION PROPERTIES,08/06/2013 19:20:27,08/06/2013 19:20:42
1,DSION PROPERTIES,08/06/2013 19:20:41,08/06/2013 19:20:52
2,DSION PROPERTIES,08/06/2013 19:20:50,08/06/2013 19:21:04
2,DSION PROPERTIES,08/06/2013 19:21:18,08/06/2013 19:21:44
1,DSION PROPERTIES,08/06/2013 19:21:38,08/06/2013 19:21:50
1,DSION PROPERTIES,08/06/2013 19:30:46,08/06/2013 19:30:59
1,DSION PROPERTIES,08/06/2013 19:32:01,08/06/2013 19:32:13
2,DSION PROPERTIES,08/06/2013 19:32:09,08/06/2013 19:32:22
1,DSION PROPERTIES,08/06/2013 19:32:15,08/06/2013 19:32:31
1,DSION PROPERTIES,08/06/2013 19:32:33,08/06/2013 19:32:56
1,DSION PROPERTIES,08/06/2013 19:33:01,08/06/2013 19:33:15
1,DSION PROPERTIES,08/06/2013 19:33:21,08/06/2013 19:33:33
1,DSION PROPERTIES,08/06/2013 19:33:39,08/06/2013 19:33:57
2,DSION PROPERTIES,08/06/2013 19:33:53,08/06/2013 19:34:05
2,DSION PROPERTIES,08/06/2013 19:34:25,08/06/2013 19:34:37
2,DSION PROPERTIES,08/06/2013 19:35:30,08/06/2013 19:35:43
2,DSION PROPERTIES,08/06/2013 19:35:45,08/06/2013 19:35:56
2,DSION PROPERTIES,08/06/2013 20:14:35,08/06/2013 20:14:48
2,DSION PROPERTIES,08/06/2013 20:15:12,08/06/2013 20:15:25
2,DSION PROPERTIES,08/06/2013 20:15:30,08/06/2013 20:15:41
2,DSION PROPERTIES,08/06/2013 20:15:41,08/06/2013 20:15:54
2,DSION PROPERTIES,08/06/2013 20:43:19,08/06/2013 20:43:31
2,DSION PROPERTIES,08/06/2013 20:43:53,08/06/2013 20:44:04
2,DSION PROPERTIES,08/06/2013 20:44:06,08/06/2013 20:44:18
2,DSION PROPERTIES,08/06/2013 20:44:30,08/06/2013 20:44:42
2,DSION PROPERTIES,08/06/2013 20:46:34,08/06/2013 20:46:46
2,DSION PROPERTIES,08/06/2013 20:49:56,08/06/2013 20:50:07
2,DSION PROPERTIES,08/06/2013 20:50:16,08/06/2013 20:50:30
1,DSION PROPERTIES,08/06/2013 20:50:25,08/06/2013 20:50:37
1,DSION PROPERTIES,08/07/2013 09:57:15,08/07/2013 09:57:46
1,DSION PROPERTIES,08/07/2013 09:58:30,08/07/2013 09:58:59
1,DSION PROPERTIES,08/07/2013 10:17:46,08/07/2013 10:18:04
2,DSION PROPERTIES,08/07/2013 10:17:58,08/07/2013 10:18:11
2,DSION PROPERTIES,08/07/2013 10:18:17,08/07/2013 10:18:30
2,DSION PROPERTIES,08/07/2013 10:23:56,08/07/2013 10:24:09
2,DSION PROPERTIES,08/07/2013 10:27:00,08/07/2013 10:27:21
1,DSION PROPERTIES,08/07/2013 10:27:20,08/07/2013 10:27:42
1,DSION PROPERTIES,08/07/2013 10:30:22,08/07/2013 10:30:34
1,DSION PROPERTIES,08/07/2013 10:32:03,08/07/2013 10:32:16
1,DSION PROPERTIES,08/07/2013 10:32:32,08/07/2013 10:32:46
1,DSION PROPERTIES,08/07/2013 10:32:46,08/07/2013 10:33:02
1,DSION PROPERTIES,08/07/2013 10:38:40,08/07/2013 10:38:53
1,DSION PROPERTIES,08/07/2013 10:39:08,08/07/2013 10:39:22
1,DSION PROPERTIES,08/07/2013 10:40:45,08/07/2013 10:40:59
1,DSION PROPERTIES,08/07/2013 10:41:11,08/07/2013 10:41:26
1,DSION PROPERTIES,08/07/2013 10:41:41,08/07/2013 10:43:35
1,DSION PROPERTIES,08/07/2013 10:44:39,08/07/2013 10:44:50
2,DSION PROPERTIES,08/07/2013 10:43:27,08/07/2013 10:45:17
1,DSION PROPERTIES,08/07/2013 10:45:14,08/07/2013 10:45:26
1,DSION PROPERTIES,08/07/2013 10:45:31,08/07/2013 10:49:51
2,DSION PROPERTIES,08/07/2013 10:45:22,08/07/2013 10:49:57
2,DSION PROPERTIES,08/07/2013 10:53:11,08/07/2013 10:53:29
1,DSION PROPERTIES,08/07/2013 10:53:15,08/07/2013 10:53:30
3,DSION PROPERTIES,08/07/2013 10:53:27,08/07/2013 10:53:51
3,DSION PROPERTIES,08/07/2013 10:53:53,08/07/2013 10:54:29
1,DSION PROPERTIES,08/07/2013 10:54:22,08/07/2013 10:54:35
1,DSION PROPERTIES,08/07/2013 10:55:51,08/07/2013 10:56:03
1,DSION PROPERTIES,08/07/2013 10:56:09,08/07/2013 10:56:09
3,DSION PROPERTIES,08/07/2013 10:56:03,08/07/2013 10:56:17
3,DSION PROPERTIES,08/07/2013 10:58:55,08/07/2013 10:59:09
3,DSION PROPERTIES,08/07/2013 10:59:13,08/07/2013 10:59:27
3,DSION PROPERTIES,08/07/2013 11:00:50,08/07/2013 11:01:14
1,DSION PROPERTIES,08/07/2013 11:01:02,08/07/2013 11:01:16
1,DSION PROPERTIES,08/07/2013 11:05:09,08/07/2013 11:05:23
1,DSION PROPERTIES,08/07/2013 11:06:34,08/07/2013 11:07:09
2,DSION PROPERTIES,08/07/2013 11:06:57,08/07/2013 11:07:11
